Scheme Name,Crisil Rank,AuM (Cr),1W_RTN(%),1M_RTN(%),3M_RTN(%),6M_RTN(%),YTD_RTN(%),1Y_RTN(%),2Y_RTN(%),3Y_RTN(%),5Y_RTN(%),10Y_RTN(%),MTD,Apr'21,Mar'21,Feb'21,Jan'21,Dec'20,Nov'20,Oct'20,Sep'20,Aug'20,Jul'20,Jun'20,QTD,Q1'21,Q4'20,Q3'20,Q2'20,Q1'20,Q4'19,Q3'19,Q2'19,Q1'19,Q4'18,Q3'18,YTD,2020_RTN(%),2019_RTN(%),2018_RTN(%),2017_RTN(%),2016_RTN(%),2015_RTN(%),2014_RTN(%),2013_RTN(%),2012_RTN(%),2011_RTN(%),2010_RTN(%),1W_Rank,1M_Rank,3M_Rank,6M_Rank,YTD_Rank,1Y_Rank,2Y_Rank,3Y_Rank,5Y_Rank,10Y_Rank,Standard Deviation,Beta,Sharpe Ratio,Jension's Alpha,Treynor's Ratio,Turnover ratio(%),% Equity Holding,No of stocks in portfolio,% Debt Holding,No of instruments in portfolio,% MF Holding,% Cash Holding,% Other Holding,NAV,1D Change(%),NAV Date,52W High,52WH as on,52W Low,52WL as on,1Y_SIP_RTN(%),2Y_SIP_RTN(%),3Y_SIP_RTN(%),5Y_SIP_RTN(%),10Y_SIP_RTN(%)
JM Core 11 Fund - (Direct) - GrowthFocused Fund,1,46.12,1.01%,-1.23%,-5.20%,14.76%,0.73%,51.25%,8.24%,6.84%,14.18%,-,1.39%,-0.62%,1.27%,-1.01%,-0.24%,5.92%,10.59%,0.99%,0.45%,1.49%,5.51%,5.64%,0.76%,4.58%,19.62%,8.23%,25.57%,-32.11%,9.47%,0.18%,2.46%,4.98%,3.04%,-3.87%,16.10%,15.48%,5.48%,-12.63%,42.73%,2.08%,7.80%,79.98%,2.21%,41.66%,-28.61%,25.98%,15/25,13/25,21/25,20/24,21/25,20/22,11/18,13/17,0/0,0/0,,,,,,-,93.88%,26,-,-,-,6.12%,-,13.2537,0.59%,10-May-21,13.8024,15-Feb-21,9.6654,24-Sep-20,18.73%,24.37%,27.42%,-,-
JM Core 11 Fund - GrowthFocused Fund,1,46.12,0.99%,-1.32%,-5.46%,14.13%,0.34%,49.47%,6.62%,5.25%,12.62%,9.95%,1.42%,-0.54%,1.36%,-0.94%,-0.16%,6.01%,10.68%,1.08%,0.53%,1.59%,5.61%,5.74%,0.87%,4.85%,19.94%,8.53%,25.92%,-31.92%,9.75%,-0.34%,2.74%,5.25%,3.29%,-3.69%,15.52%,16.63%,6.89%,-7.31%,44.24%,3.09%,8.53%,81.45%,1.89%,-,-,-,6/25,16/25,24/25,24/24,22/25,20/22,16/18,15/17,12/15,11/12,,,,,,-,93.88%,26,-,-,-,6.12%,-,14.179,0.55%,10-May-21,14.279,09-Apr-21,9.288,18-May-20,18.38%,24.79%,26.05%,-,-
SBI Focused Equity Fund - Direct Plan - GrowthFocused Fund,4,14766.83,0.96%,2.11%,3.71%,22.92%,10.78%,58.42%,19.21%,13.34%,16.71%,-,1.55%,-1.54%,0.48%,4.60%,-0.87%,4.93%,10.91%,1.97%,-0.53%,4.49%,7.34%,8.53%,-0.01%,9.20%,19.76%,12.41%,27.59%,-28.84%,8.57%,2.89%,-,-,-,-,9.91%,14.61%,15.89%,-3.88%,44.73%,1.08%,3.50%,57.75%,-8.29%,56.31%,-10.58%,33.08%,15/25,13/25,21/25,20/24,23/25,21/22,13/18,13/17,0/0,0/0,,,,,,-,93.57%,29,-,-,-,5.43%,1.00%,13.931,0.5%,10-May-21,14.422,03-Mar-21,8.262,18-May-20,17.18%,16.78%,18.14%,27.84%,-
Invesco India Focused 20 Equity Fund - Direct Plan - GrowthFocused Fund,-,967.28,0.95%,0.55%,-1.62%,21.93%,8.80%,-,-,-,-,-,1.58%,-1.42%,0.62%,4.72%,-0.76%,5.06%,11.04%,2.10%,-0.40%,4.62%,7.47%,8.68%,0.15%,9.62%,20.22%,12.85%,28.09%,-28.57%,9.06%,3.35%,-,-,-,-,10.34%,15.82%,16.95%,-2.86%,45.98%,1.98%,4.51%,58.80%,-8.19%,-,-,-,8/25,15/25,18/25,19/24,16/25,21/22,14/18,9/17,8/15,0/0,,,,,,-,93.57%,29,-,-,-,5.43%,1.00%,16.404,0.42%,10-May-21,16.678,03-Mar-21,8.864,19-May-20,16.53%,24.40%,25.98%,37.41%,-
SBI Focused Equity Fund - Regular Plan - GrowthFocused Fund,4,14766.83,0.94%,2.01%,3.43%,22.25%,10.34%,56.74%,17.98%,12.18%,15.58%,17.00%,2.31%,0.47%,-1.45%,2.16%,-5.75%,6.65%,13.57%,2.43%,-1.35%,2.82%,4.30%,5.30%,2.80%,0.32%,25.50%,7.31%,19.73%,-23.91%,5.20%,2.05%,5.15%,0.86%,1.02%,-2.56%,6.65%,11.65%,15.22%,1.85%,35.87%,0.34%,-2.50%,34.32%,2.61%,21.64%,-23.67%,12.53%,11/25,21/25,23/25,22/24,20/25,22/22,5/18,8/17,7/15,0/0,,,,,,-,93.25%,30,-,-,-,6.75%,-,13.492,0.48%,10-May-21,14.013,03-Mar-21,8.14,18-May-20,16.41%,15.14%,15.48%,23.15%,84.66%
Invesco India Focused 20 Equity Fund - GrowthFocused Fund,-,967.28,0.88%,0.40%,-2.10%,20.83%,8.16%,-,-,-,-,-,2.33%,0.57%,-1.36%,2.23%,-5.71%,6.77%,13.71%,2.52%,-1.26%,2.96%,4.39%,5.38%,2.91%,0.53%,25.91%,7.65%,20.06%,-23.69%,5.51%,2.86%,5.53%,1.21%,1.37%,-2.29%,7.01%,12.70%,16.13%,3.55%,37.10%,0.52%,-2.12%,35.28%,1.73%,-,-,-,11/25,21/25,23/25,21/24,20/25,22/22,5/18,8/17,7/15,0/0,,,,,,-,93.25%,30,-,-,-,6.75%,-,15.88,0.41%,10-May-21,16.19,03-Mar-21,8.711,19-May-20,15.62%,22.60%,23.33%,32.16%,75.52%
HSBC Focused Equity Fund - Direct Plan - GrowthFocused Fund,-,574.28,0.80%,-0.57%,-2.26%,18.85%,5.62%,-,-,-,-,-,2.14%,-2.05%,-1.24%,2.09%,-1.62%,7.07%,9.09%,1.43%,-2.69%,2.61%,4.93%,3.44%,0.05%,5.23%,20.04%,5.64%,22.00%,-26.68%,7.03%,-1.35%,3.25%,6.19%,-1.32%,0.27%,10.45%,11.71%,1.28%,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,-,91.45%,28,-,-,-,8.55%,-,13.04,0.45%,10-May-21,13.469,15-Feb-21,8.297,18-May-20,,,,,
HSBC Focused Equity Fund - Regular Plan - GrowthFocused Fund,-,574.28,0.77%,-0.70%,-2.65%,17.87%,4.99%,-,-,-,-,-,2.17%,-1.97%,-1.16%,2.16%,-1.55%,7.16%,9.18%,1.51%,-2.61%,2.70%,5.01%,3.52%,0.16%,5.47%,20.34%,5.91%,22.28%,-26.53%,7.22%,-1.93%,3.43%,6.37%,-1.04%,0.73%,11.14%,14.07%,1.45%,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,-,91.45%,28,-,-,-,8.55%,-,12.398,0.44%,10-May-21,12.854,15-Feb-21,8.004,18-May-20,,,,,
L&T Focused Equity Fund - Direct - GrowthFocused Fund,-,879.72,0.61%,-0.60%,4.54%,21.44%,8.96%,51.02%,17.54%,-,-,-,1.01%,-0.19%,1.63%,5.54%,-4.06%,5.11%,5.50%,0.16%,2.39%,2.21%,7.42%,3.56%,0.82%,6.11%,12.47%,13.42%,19.04%,-22.55%,7.33%,-0.50%,1.20%,5.29%,-,-,15.86%,10.42%,10.09%,-8.28%,37.44%,4.30%,1.31%,78.57%,8.51%,42.54%,-24.97%,14.79%,,,,,,,,,,,,,,,,-,90.33%,11,-,-,-,9.67%,-,11.1183,0.43%,10-May-21,11.8399,15-Feb-21,7.0819,18-May-20,,,,,
L&T Focused Equity Fund - GrowthFocused Fund,-,879.72,0.58%,-0.70%,4.23%,20.73%,8.49%,49.30%,16.22%,-,-,-,0.97%,-0.28%,1.52%,5.45%,-4.15%,5.01%,5.40%,0.07%,2.31%,2.10%,7.32%,3.46%,0.69%,5.81%,12.15%,13.11%,18.70%,-22.79%,7.04%,-0.47%,0.95%,5.02%,-,-,16.21%,11.33%,11.15%,-7.26%,39.00%,5.60%,2.77%,80.31%,9.09%,-,-,-,,,,,,,,,,,,,,,,-,90.33%,11,-,-,-,9.67%,-,9.9919,0.42%,10-May-21,10.6673,15-Feb-21,6.4385,18-May-20,,,,,
Union Focused Fund - GrowthFocused Fund,-,194.06,0.07%,-0.34%,0.54%,19.10%,9.08%,58.86%,-,-,-,-,5.92%,3.37%,4.36%,4.74%,-1.59%,7.96%,9.04%,0.67%,-0.66%,1.58%,7.08%,2.62%,9.48%,11.98%,21.54%,8.36%,27.44%,-25.91%,2.64%,-2.56%,1.21%,0.85%,-1.32%,0.29%,8.84%,19.98%,13.00%,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,-,79.99%,23,-,-,-,11.10%,-,14.78,-,10-May-21,15.23,10-Mar-21,9.01,18-May-20,,,,,
Union Focused Fund - Direct Plan - GrowthFocused Fund,-,194.06,0.07%,-0.20%,0.67%,19.59%,9.32%,60.23%,-,-,-,-,6.04%,3.52%,4.53%,4.92%,-1.47%,8.14%,9.20%,0.81%,-0.53%,1.74%,7.24%,2.77%,9.78%,12.52%,22.13%,8.83%,27.98%,-25.78%,3.08%,-2.13%,1.38%,1.00%,-1.17%,0.44%,9.16%,21.02%,13.50%,-,-,-,-,-,-,-,-,-,,,,,,,,,,,,,,,,-,79.99%,23,-,-,-,11.10%,-,15.02,-,10-May-21,15.46,10-Mar-21,9.08,18-May-20,,,,,
