Scheme Name,Crisil Rank,AuM (Cr),1W_RTN(%),1M_RTN(%),3M_RTN(%),6M_RTN(%),YTD_RTN(%),1Y_RTN(%),2Y_RTN(%),3Y_RTN(%),5Y_RTN(%),10Y_RTN(%),MTD,Apr'21,Mar'21,Feb'21,Jan'21,Dec'20,Nov'20,Oct'20,Sep'20,Aug'20,Jul'20,Jun'20,QTD,Q1'21,Q4'20,Q3'20,Q2'20,Q1'20,Q4'19,Q3'19,Q2'19,Q1'19,Q4'18,Q3'18,YTD,2020_RTN(%),2019_RTN(%),2018_RTN(%),2017_RTN(%),2016_RTN(%),2015_RTN(%),2014_RTN(%),2013_RTN(%),2012_RTN(%),2011_RTN(%),2010_RTN(%),1W_Rank,1M_Rank,3M_Rank,6M_Rank,YTD_Rank,1Y_Rank,2Y_Rank,3Y_Rank,5Y_Rank,10Y_Rank,Standard Deviation,Beta,Sharpe Ratio,Jension's Alpha,Treynor's Ratio,Turnover ratio(%),% Equity Holding,No of stocks in portfolio,% Debt Holding,No of instruments in portfolio,% MF Holding,% Cash Holding,% Other Holding,NAV,1D Change(%),NAV Date,52W High,52WH as on,52W Low,52WL as on,1Y_SIP_RTN(%),2Y_SIP_RTN(%),3Y_SIP_RTN(%),5Y_SIP_RTN(%),10Y_SIP_RTN(%)
LIC MF Infrastructure Fund - GrowthSectoral/Thematic,4,61.7,2.46%,0.64%,1.22%,25.89%,15.29%,60.66%,12.34%,6.15%,10.29%,6.97%,5.28%,9.43%,1.74%,-0.66%,-4.42%,4.92%,7.15%,-2.19%,4.63%,0.82%,12.51%,1.06%,4.56%,3.54%,19.73%,1.51%,18.73%,-23.29%,2.98%,-1.32%,-1.90%,-0.19%,-,-,11.42%,72.15%,6.31%,2.65%,-,-,-,-,-,-,-,-,57/125,47/124,68/123,59/117,67/122,54/114,27/105,0/0,0/0,0/0,,,,,,-,97.02%,34,-,-,-,2.98%,-,14.35,2.09%,10-May-21,14.35,10-May-21,7.66,18-May-20,27.99%,38.32%,38.75%,44.14%,-
Aditya Birla Sun Life Special Opportunities Fund - Regular Plan - GrowthSectoral/Thematic,-,566.33,2.44%,3.34%,4.17%,24.90%,10.27%,-,-,-,-,-,4.52%,-2.27%,-2.35%,10.49%,-1.32%,6.04%,13.01%,-1.76%,-5.34%,5.83%,3.27%,10.62%,4.73%,3.94%,20.19%,1.92%,19.21%,-22.98%,3.49%,-0.82%,-1.42%,0.32%,-,-,12.06%,74.98%,8.05%,3.45%,-,-,-,-,-,-,-,-,24/125,37/124,51/123,39/117,29/122,55/114,53/105,56/90,62/87,57/69,,,,,,-,97.02%,34,-,-,-,2.98%,-,19.14,1.52%,10-May-21,19.14,10-May-21,9.68,18-May-20,27.93%,51.29%,60.65%,90.47%,170.61%
Aditya Birla Sun Life Infrastructure Fund - Regular Plan - GrowthSectoral/Thematic,3,460.18,2.43%,0.25%,3.77%,48.26%,21.41%,88.72%,14.21%,4.27%,10.90%,9.76%,0.97%,-0.56%,0.52%,1.10%,-1.31%,10.20%,10.20%,-1.12%,-3.70%,4.34%,5.03%,3.56%,0.86%,6.93%,15.64%,8.53%,20.23%,-25.11%,5.69%,3.22%,-1.26%,1.98%,6.18%,-1.85%,7.57%,2.96%,-,-,-,-,-,-,-,-,-,-,11/112,7/111,23/110,37/104,46/109,55/101,8/92,8/77,66/74,0/0,,,,,,-,97.02%,49,-,-,-,2.98%,-,21.2962,1.36%,10-May-21,21.2962,10-May-21,12.2698,18-May-20,27.86%,27.58%,32.22%,43.70%,-
Aditya Birla Sun Life Special Opportunities Fund - Direct Plan - GrowthSectoral/Thematic,-,566.33,2.42%,3.47%,4.62%,26.13%,10.99%,-,-,-,-,-,0.99%,-0.50%,0.59%,1.15%,-1.25%,10.28%,10.26%,-1.07%,-3.64%,4.40%,5.09%,3.62%,1.03%,7.35%,16.10%,8.96%,20.71%,-24.80%,6.13%,3.13%,-0.84%,2.39%,6.61%,-1.59%,8.26%,3.06%,-,-,-,-,-,-,-,-,-,-,47/112,65/111,67/110,57/104,36/109,56/101,73/92,55/77,62/74,0/0,,,,,,-,97.02%,49,-,-,-,2.98%,-,15.2,1.84%,10-May-21,15.2,10-May-21,8.05,19-May-20,27.70%,39.26%,43.60%,54.29%,-
Quant Quantamental Fund - Direct Plan - GrowthSectoral/Thematic,-,0,2.42%,-,-,-,-,-,-,-,-,-,5.31%,9.53%,1.82%,-0.60%,-4.35%,5.00%,7.21%,-2.12%,4.71%,0.90%,12.59%,1.13%,12.76%,-1.84%,8.39%,24.85%,33.74%,-3.33%,9.74%,1.38%,-6.48%,3.65%,-3.90%,-,12.26%,69.29%,2.93%,19.54%,19.80%,-3.99%,3.17%,26.46%,61.80%,17.12%,-18.85%,44.47%,34/125,57/124,83/123,73/117,52/122,56/114,97/105,80/90,0/0,0/0,,,,,,-,97.02%,32,-,-,-,2.98%,-,19.9,1.41%,10-May-21,20.07,04-Mar-21,11.43,18-May-20,27.69%,25.29%,22.96%,-,-
Sundaram Services Fund - Direct Plan - GrowthSectoral/Thematic,-,1320.3,2.40%,3.09%,2.56%,27.53%,11.62%,67.78%,23.63%,-,-,-,4.54%,-2.23%,-2.30%,10.54%,-1.27%,6.09%,13.06%,-1.72%,-5.31%,5.88%,3.31%,10.66%,12.95%,-1.45%,8.83%,25.36%,34.28%,-2.94%,10.20%,0.42%,-6.10%,4.05%,-3.49%,-,23.94%,3.33%,1.14%,-13.86%,40.80%,1.13%,-3.93%,55.06%,-6.08%,25.50%,-31.02%,9.98%,34/125,57/124,83/123,73/117,52/122,56/114,97/105,80/90,0/0,0/0,,,,,,-,97.02%,32,-,-,-,2.98%,-,36.6769,0.76%,10-May-21,36.6769,10-May-21,22.2551,18-May-20,27.49%,26.81%,27.85%,30.79%,63.48%
Sundaram Services Fund - GrowthSectoral/Thematic,-,1320.3,2.38%,2.98%,2.21%,26.68%,11.06%,65.77%,22.38%,-,-,-,3.14%,1.12%,0.24%,4.83%,-2.05%,4.85%,8.87%,0.71%,-0.22%,0.34%,6.03%,3.81%,-0.26%,6.61%,-,-,-,-,-,-,-,-,-,-,10.14%,17.06%,6.58%,-8.60%,30.62%,-4.61%,16.29%,51.23%,42.68%,34.49%,-24.53%,17.05%,36/125,26/124,34/123,43/117,56/122,57/114,34/105,54/90,42/87,0/0,,,,,,-,96.92%,27,-,-,-,3.08%,-,25.773,1.06%,10-May-21,25.773,10-May-21,14.7923,18-May-20,27.46%,33.41%,36.12%,-,-
Quant Quantamental Fund - Regular Plan - GrowthSectoral/Thematic,-,0,2.36%,-,-,-,-,-,-,-,-,-,3.87%,-1.49%,-5.65%,8.31%,-0.53%,4.64%,21.31%,3.13%,-7.44%,9.42%,-0.28%,11.30%,-0.26%,6.61%,-,-,-,-,-,-,-,-,-,-,11.66%,-6.00%,14.33%,0.21%,45.05%,20.23%,-7.69%,68.66%,-4.10%,72.21%,-31.61%,32.78%,13/112,9/111,12/110,35/104,39/109,57/101,4/92,2/77,18/74,0/0,,,,,,-,96.92%,27,-,-,-,3.08%,-,20.241,1.35%,10-May-21,20.241,10-May-21,11.7292,18-May-20,27.43%,61.98%,-,-,-
Kotak ESG Opportunities Fund - Direct Plan - GrowthSectoral/Thematic,-,0,2.32%,1.06%,2.29%,-,7.92%,-,-,-,-,-,-1.50%,5.52%,3.16%,3.04%,-2.06%,2.45%,11.98%,-3.77%,-4.18%,5.10%,2.89%,-0.36%,-0.07%,7.08%,-,-,-,-,-,-,-,-,-,-,14.92%,18.31%,34.84%,5.15%,14.12%,11.61%,0.68%,12.73%,45.73%,7.80%,-,-,37/112,33/111,94/110,94/104,91/109,58/101,75/92,39/77,19/74,0/0,,,,,,79.00%,96.83%,44,-,-,0.07%,2.13%,-,19.23,1.4%,10-May-21,19.23,10-May-21,11.32,18-May-20,27.40%,33.18%,26.29%,21.99%,-
Kotak ESG Opportunities Fund - Direct Plan - GrowthSectoral/Thematic,-,1571.92,2.32%,1.06%,2.29%,-,7.92%,-,-,-,-,-,-1.48%,5.64%,3.26%,3.14%,-1.96%,2.56%,12.08%,-3.66%,-4.08%,5.22%,2.98%,-0.27%,-0.07%,7.08%,-,-,-,-,-,-,-,-,-,-,12.66%,70.37%,3.75%,20.73%,20.65%,-3.19%,4.19%,27.20%,62.88%,-,-,-,69/125,58/124,74/123,56/117,69/122,58/114,48/105,48/90,64/87,9/69,,,,,,79.00%,96.83%,44,-,-,0.07%,2.13%,-,25.68,1.05%,10-May-21,25.68,10-May-21,13.76,18-May-20,27.35%,37.03%,36.94%,40.92%,-
Mirae Asset Banking and Financial Services Fund - Direct Plan - GrowthSectoral/Thematic,-,0,2.31%,3.14%,-3.58%,-,8.30%,-,-,-,-,-,1.54%,-1.33%,-0.96%,2.05%,-1.33%,1.22%,14.76%,-1.15%,1.59%,5.68%,-0.66%,-0.53%,1.38%,9.40%,21.55%,46.72%,24.58%,-19.45%,-1.16%,1.69%,-2.94%,4.97%,-9.30%,11.11%,24.16%,3.61%,1.83%,-13.15%,41.99%,1.74%,-3.33%,56.14%,-5.54%,-,-,-,62/125,59/124,119/123,98/117,106/122,59/114,69/105,41/90,34/87,42/69,,,,,,-,96.67%,21,-,-,-,3.33%,-,34.7258,0.76%,10-May-21,34.7258,10-May-21,21.2304,18-May-20,27.31%,28.83%,28.33%,29.77%,-
Mirae Asset Banking and Financial Services Fund - Direct Plan - GrowthSectoral/Thematic,-,545.43,2.31%,3.14%,-3.58%,-,8.30%,-,-,-,-,-,1.60%,-1.14%,-0.84%,2.12%,-1.25%,1.30%,14.86%,-1.04%,1.70%,5.78%,-0.57%,-0.45%,4.66%,16.57%,28.36%,1.03%,24.90%,-35.10%,4.17%,-8.40%,2.47%,5.51%,2.77%,-1.68%,10.26%,17.61%,7.52%,-7.65%,31.65%,-3.62%,17.01%,52.15%,41.55%,-,-,-,83/112,83/111,41/110,44/104,48/109,59/101,22/92,21/77,39/74,0/0,,,,,,-,96.67%,21,-,-,-,3.33%,-,24.7412,1.06%,10-May-21,24.7412,10-May-21,14.2536,18-May-20,27.29%,28.30%,26.31%,36.46%,-
Sundaram Financial Services Opportunities Fund - Direct Plan - GrowthSectoral/Thematic,-,328.32,2.30%,2.14%,-3.71%,18.17%,7.45%,67.51%,15.69%,11.43%,16.01%,-,2.76%,-1.82%,-4.14%,3.59%,-3.01%,4.24%,17.67%,5.51%,-4.99%,5.88%,0.37%,6.30%,3.58%,4.90%,22.66%,8.31%,24.81%,-27.64%,8.54%,-4.51%,-0.90%,5.38%,-5.50%,1.00%,11.97%,-5.16%,15.39%,1.38%,46.99%,21.70%,-6.69%,69.92%,-3.41%,-,-,-,28/125,31/124,38/123,34/117,35/122,60/114,42/105,0/0,0/0,0/0,,,,,,-,96.61%,49,-,-,-,3.39%,-,18.51,1.4%,10-May-21,18.7,04-Mar-21,10.75,18-May-20,27.19%,-,-,-,-
DSP Healthcare Fund - Direct Plan - GrowthSectoral/Thematic,-,1109.58,2.30%,4.51%,7.78%,24.19%,9.99%,67.32%,46.83%,-,-,-,4.69%,1.23%,-3.54%,10.09%,-1.68%,2.30%,11.44%,-1.27%,-5.01%,0.61%,0.11%,8.77%,1.49%,8.33%,30.13%,2.83%,18.80%,-42.03%,11.31%,-6.14%,4.18%,6.86%,9.94%,-5.38%,15.32%,19.42%,36.04%,6.05%,14.92%,12.71%,1.67%,13.46%,44.04%,-,-,-,73/112,57/111,107/110,97/104,94/109,60/101,83/92,0/0,0/0,0/0,,,,,,-,96.61%,49,-,-,-,3.39%,-,14.67,1.77%,10-May-21,14.67,10-May-21,7.84,19-May-20,27.16%,32.88%,34.98%,-,-
Kotak ESG Opportunities Fund - Regular Plan - GrowthSectoral/Thematic,-,0,2.29%,0.92%,1.84%,-,7.22%,-,-,-,-,-,3.51%,-1.99%,0.17%,8.42%,-0.10%,5.62%,13.15%,-1.29%,-4.78%,5.52%,0.79%,6.01%,4.27%,9.18%,13.29%,1.57%,20.93%,-11.13%,12.41%,5.46%,0.30%,11.77%,-13.51%,10.90%,1.06%,10.33%,5.83%,8.12%,36.41%,1.62%,5.43%,32.80%,9.37%,-,-,-,64/125,33/124,37/123,76/117,80/122,61/114,1/105,0/0,0/0,0/0,,,,,,48.00%,96.58%,22,-,-,-,3.42%,-,12.44,2.01%,10-May-21,12.44,10-May-21,9.38,21-Dec-20,27.13%,60.97%,71.20%,78.41%,-
Kotak ESG Opportunities Fund - Regular Plan - GrowthSectoral/Thematic,-,1571.92,2.29%,0.92%,1.84%,-,7.22%,-,-,-,-,-,2.81%,-1.72%,-4.00%,3.69%,-2.91%,4.36%,17.81%,5.63%,-4.91%,5.96%,0.44%,6.39%,1.49%,9.67%,21.79%,47.05%,24.73%,-19.38%,-1.00%,1.90%,-2.75%,5.19%,-9.09%,11.40%,15.31%,12.51%,4.52%,1.90%,-,-,-,-,-,-,-,-,56/112,54/111,53/110,71/104,73/109,61/101,42/92,0/0,0/0,0/0,,,,,,48.00%,96.58%,22,-,-,-,3.42%,-,12.48,2%,10-May-21,12.48,10-May-21,9.38,21-Dec-20,27.07%,26.32%,30.31%,48.61%,-
SBI Equity Minimum Variance Fund - Direct Plan - GrowthSectoral/Thematic,-,84.14,2.27%,1.70%,4.12%,23.07%,9.63%,62.03%,18.73%,-,-,-,3.59%,-1.95%,0.23%,8.54%,-0.04%,5.73%,13.20%,-1.20%,-4.70%,5.61%,0.92%,6.05%,4.70%,16.72%,28.51%,1.17%,25.05%,-35.04%,4.31%,-8.33%,2.65%,5.71%,2.96%,-1.46%,15.44%,12.92%,5.84%,3.00%,-,-,-,-,-,-,-,-,5/125,12/124,16/123,19/117,18/122,62/114,0/0,0/0,0/0,0/0,,,,,,-,96.51%,65,-,-,-,3.49%,-,18.17,1.38%,10-May-21,18.17,10-May-21,10.79,18-May-20,27.04%,34.37%,37.05%,47.22%,-
Sundaram Financial Services Opportunities Fund - GrowthSectoral/Thematic,-,328.32,2.27%,2.01%,-4.06%,17.34%,6.89%,65.34%,14.52%,10.45%,14.96%,10.57%,4.71%,1.39%,-3.37%,10.22%,-1.59%,2.44%,11.61%,-1.20%,-4.91%,0.70%,0.15%,8.91%,3.61%,4.98%,22.81%,8.47%,24.95%,-27.58%,8.75%,-4.40%,-0.69%,5.62%,-5.26%,1.29%,5.45%,27.31%,-0.51%,-2.30%,-,-,-,-,-,-,-,-,33/112,15/111,14/110,46/104,51/109,62/101,2/92,0/0,0/0,0/0,,,,,,-,96.51%,65,-,-,-,3.49%,-,23.23,1.08%,10-May-21,23.23,10-May-21,12.6,18-May-20,26.97%,63.41%,-,-,-
Mirae Asset Banking and Financial Services Fund - GrowthSectoral/Thematic,-,545.43,2.27%,2.99%,-4.00%,-,7.60%,-,-,-,-,-,0.50%,0.70%,-0.83%,-,-,-,-,-,-,-,-,-,1.58%,8.54%,30.42%,3.08%,19.10%,-41.91%,11.53%,-7.71%,4.42%,7.13%,10.24%,-5.13%,5.66%,27.78%,0.10%,-1.30%,-,-,-,-,-,-,-,-,100/112,78/111,88/110,67/104,92/109,63/101,32/92,24/77,59/74,0/0,,,,,,-,96.46%,34,-,-,-,3.54%,-,27.614,0.87%,10-May-21,28.654,04-Mar-21,15.386,18-May-20,26.91%,65.87%,-,-,-
Mirae Asset Banking and Financial Services Fund - GrowthSectoral/Thematic,-,0,2.27%,2.99%,-4.00%,-,7.60%,-,-,-,-,-,0.59%,0.80%,-0.23%,-,-,-,-,-,-,-,-,-,4.36%,9.44%,13.58%,1.85%,21.26%,-10.95%,12.57%,5.73%,0.53%,12.00%,-13.34%,11.16%,16.10%,15.00%,4.09%,3.20%,-,-,-,-,-,-,-,-,19/125,14/124,18/123,48/117,61/122,63/114,3/105,0/0,0/0,0/0,,,,,,-,96.46%,34,-,-,-,3.54%,-,14.76,1.56%,10-May-21,14.76,10-May-21,9.21,18-May-20,26.85%,33.51%,34.64%,41.62%,-
DSP Healthcare Fund - Regular Plan - GrowthSectoral/Thematic,-,1109.58,2.26%,4.37%,7.38%,23.25%,9.40%,64.80%,44.42%,-,-,-,2.08%,-0.09%,5.55%,2.14%,0.79%,9.93%,3.95%,3.87%,8.12%,4.12%,17.64%,6.56%,-1.29%,2.04%,15.71%,-0.74%,15.60%,-15.27%,-0.27%,5.02%,-0.33%,1.74%,1.95%,4.98%,16.30%,15.19%,4.73%,3.90%,-,-,-,-,-,-,-,-,44/125,73/124,60/123,30/117,34/122,64/114,29/105,44/90,36/87,37/69,,,,,,-,96.43%,25,-,-,-,3.57%,-,14.99,1.53%,10-May-21,14.99,10-May-21,9.31,18-May-20,26.83%,37.50%,40.97%,49.67%,111.66%
SBI Equity Minimum Variance Fund - Regular Plan - GrowthSectoral/Thematic,-,84.14,2.26%,1.67%,4.01%,22.81%,9.46%,61.36%,18.24%,-,-,-,2.32%,-0.84%,-4.27%,5.16%,-5.30%,5.92%,25.67%,3.85%,-7.91%,7.13%,1.92%,10.77%,4.82%,8.61%,15.70%,6.20%,22.22%,-22.86%,5.14%,-0.97%,0.39%,0.69%,2.83%,0.40%,8.59%,70.11%,4.65%,-1.20%,-,-,-,-,-,-,-,-,67/112,68/111,92/110,78/104,85/109,64/101,51/92,22/77,35/74,0/0,,,,,,-,96.43%,25,-,-,-,3.57%,-,28.58,0.8%,10-May-21,31.9,15-Feb-21,16.12,22-May-20,26.83%,25.98%,30.06%,39.92%,99.29%
L&T Infrastructure Fund - Direct Plan - GrowthSectoral/Thematic,3,1187.04,2.16%,0.45%,4.30%,38.77%,19.74%,70.90%,11.26%,2.79%,13.68%,-,2.99%,4.41%,2.31%,11.88%,3.91%,3.24%,13.76%,0.86%,-1.65%,5.46%,4.77%,1.20%,4.85%,8.65%,15.93%,6.28%,22.28%,-22.79%,5.34%,-0.95%,0.67%,1.17%,3.31%,0.81%,11.44%,72.10%,6.32%,-0.50%,-,-,-,-,-,-,-,-,65/125,61/124,59/123,77/117,78/122,65/114,46/105,0/0,0/0,0/0,,,,,,-,96.34%,46,-,-,-,5.16%,-,14.42,1.53%,10-May-21,14.42,10-May-21,8.6,18-May-20,26.61%,-,-,-,-
L&T Infrastructure Fund - GrowthSectoral/Thematic,2,1187.04,2.15%,0.38%,4.05%,38.03%,19.34%,68.86%,10.01%,1.69%,12.54%,10.43%,1.16%,-1.70%,1.22%,2.93%,-3.20%,5.88%,8.20%,-1.10%,-0.07%,5.92%,-0.15%,5.33%,1.54%,2.81%,17.65%,3.66%,24.72%,-14.89%,1.36%,-2.61%,-1.50%,2.56%,-0.61%,-1.31%,2.93%,11.26%,7.62%,-1.30%,-,-,-,-,-,-,-,-,96/112,84/111,75/110,74/104,70/109,65/101,41/92,27/77,17/74,0/0,,,,,,-,96.34%,46,-,-,-,5.16%,-,14.77,1.49%,10-May-21,14.77,10-May-21,8.77,18-May-20,26.57%,31.65%,24.26%,18.67%,104.52%
Taurus Banking and Financial Services Fund - GrowthSectoral/Thematic,-,8.94,2.13%,2.33%,-6.17%,14.72%,3.97%,59.16%,11.93%,10.17%,14.98%,-,1.13%,-0.88%,-0.33%,1.51%,-1.75%,6.14%,12.79%,0.79%,-2.23%,4.26%,2.63%,4.00%,1.59%,2.99%,17.67%,3.79%,24.76%,-14.75%,1.44%,-2.48%,-1.38%,2.94%,-0.20%,-0.90%,2.55%,13.26%,8.18%,-0.70%,-,-,-,-,-,-,-,-,14/125,7/124,22/123,40/117,47/122,66/114,9/105,10/90,76/87,5/69,,,,,,-,96.30%,23,-,-,-,3.70%,-,24.811,0.86%,10-May-21,25.805,04-Mar-21,13.991,18-May-20,26.53%,32.81%,33.42%,39.01%,127.71%
Taurus Banking and Financial Services Fund - Direct Plan - GrowthSectoral/Thematic,-,8.94,2.12%,2.37%,-6.02%,15.19%,4.26%,60.33%,12.78%,11.04%,16.05%,-,2.35%,-0.75%,-4.18%,5.21%,-5.17%,6.02%,25.82%,3.97%,-7.83%,7.27%,1.97%,10.87%,5.33%,8.70%,17.67%,6.69%,22.08%,-22.87%,4.71%,-0.96%,0.39%,0.29%,3.30%,-,24.32%,13.62%,1.67%,1.80%,-,-,-,-,-,-,-,-,27/112,12/111,16/110,49/104,57/109,66/101,9/92,6/77,41/74,0/0,,,,,,-,96.30%,23,-,-,-,3.70%,-,33.74,0.62%,10-May-21,37.24,15-Feb-21,19.32,22-May-20,26.48%,33.25%,35.39%,44.23%,86.61%
DSP India T.I.G.E.R. Fund - Direct Plan - GrowthSectoral/Thematic,3,974.43,2.07%,1.14%,5.82%,39.17%,20.65%,78.92%,14.95%,6.30%,13.07%,-,3.29%,-2.24%,-2.39%,14.22%,-1.28%,8.95%,15.28%,-0.08%,-4.55%,9.20%,-2.21%,10.79%,5.35%,8.82%,17.76%,6.86%,22.17%,-22.74%,4.83%,-0.85%,0.67%,0.77%,3.59%,-,22.40%,14.96%,3.42%,2.10%,-,-,-,-,-,-,-,-,58/112,50/111,108/110,98/104,99/109,67/101,77/92,35/77,25/74,0/0,,,,,,-,96.21%,51,-,-,-,3.78%,-,59.97,0.35%,10-May-21,63.55,15-Feb-21,37.04,18-May-20,26.41%,59.19%,68.46%,73.84%,128.82%
DSP India T.I.G.E.R. Fund - Regular Plan - GrowthSectoral/Thematic,3,974.43,2.06%,1.08%,5.65%,38.73%,20.37%,77.82%,14.23%,5.67%,12.39%,9.94%,-0.67%,5.47%,3.50%,3.31%,0.65%,1.14%,10.41%,-1.02%,-1.69%,3.68%,3.02%,0.50%,13.14%,-2.58%,10.13%,22.98%,38.56%,-8.00%,11.30%,-1.13%,-5.40%,2.42%,-5.18%,-,11.65%,15.74%,8.49%,3.70%,-,-,-,-,-,-,-,-,17/125,8/124,13/123,38/117,43/122,67/114,4/105,3/90,21/87,3/69,,,,,,-,96.21%,51,-,-,-,3.78%,-,13.93,1.51%,10-May-21,13.93,10-May-21,8.59,18-May-20,25.82%,56.01%,69.33%,81.17%,-
ICICI Prudential Exports and Services Fund - GrowthSectoral/Thematic,1,742.23,2.05%,2.14%,1.43%,26.93%,10.88%,65.39%,17.89%,9.14%,11.69%,16.01%,2.25%,1.48%,-0.30%,6.01%,-2.57%,5.36%,14.71%,0.53%,-1.60%,6.90%,2.28%,5.63%,13.22%,-2.44%,10.42%,23.28%,39.01%,-7.73%,11.62%,-1.72%,-5.04%,2.91%,-4.88%,-,11.87%,16.55%,9.72%,3.90%,-,-,-,-,-,-,-,-,43/112,47/111,58/110,50/104,54/109,68/101,34/92,0/0,0/0,0/0,,,,,,-,96.10%,17,-,-,-,3.00%,0.90%,14.28,1.47%,10-May-21,14.28,10-May-21,8.77,18-May-20,25.79%,62.69%,-,-,-
ICICI Prudential Exports and Services Fund - Direct Plan - GrowthSectoral/Thematic,1,742.23,2.04%,2.17%,1.51%,27.16%,11.01%,66.18%,18.57%,9.91%,12.57%,-,2.11%,-,5.64%,2.22%,0.88%,10.03%,4.03%,3.96%,8.20%,4.22%,17.73%,6.64%,-0.16%,2.34%,17.14%,6.58%,17.46%,-20.52%,3.55%,4.73%,-1.32%,-0.61%,4.33%,-,26.10%,6.89%,5.60%,-,-,-,-,-,-,-,-,-,82/125,64/124,118/123,109/117,104/122,68/114,93/105,0/0,0/0,0/0,,,,,,-,96.10%,17,-,-,-,3.00%,0.90%,21.7804,0.95%,10-May-21,22.3581,04-Mar-21,11.0374,18-May-20,25.60%,30.02%,34.38%,37.51%,-
SBI Banking & Financial Services Fund - Direct Plan - GrowthSectoral/Thematic,-,2401.05,2.03%,2.59%,-4.08%,17.90%,7.57%,69.56%,13.72%,14.06%,19.53%,-,3.00%,4.44%,2.35%,11.91%,3.95%,3.28%,13.81%,0.89%,-1.61%,5.50%,4.66%,1.24%,-0.16%,2.46%,17.33%,6.78%,17.57%,-20.41%,3.70%,4.88%,-1.21%,-0.30%,4.75%,-,26.72%,8.54%,7.00%,-,-,-,-,-,-,-,-,-,23/112,32/111,40/110,41/104,34/109,69/101,46/92,26/77,0/0,0/0,,,,,,-,96.03%,32,-,-,-,3.97%,-,25.6622,0.78%,10-May-21,27.6745,15-Feb-21,14.7301,18-May-20,25.21%,32.89%,-,-,-
Aditya Birla Sun Life International Equity Fund - Plan B - Direct Plan - GrowthSectoral/Thematic,-,93.65,2.01%,1.58%,5.61%,27.37%,12.66%,67.98%,17.32%,10.73%,13.25%,-,1.19%,-1.62%,1.28%,2.98%,-3.14%,5.96%,8.28%,-1.03%,0.01%,6.00%,-0.08%,5.40%,3.97%,17.80%,17.97%,7.82%,31.24%,-30.34%,2.78%,-3.41%,-0.57%,3.34%,-,-,3.41%,10.24%,6.30%,-,-,-,-,-,-,-,-,-,52/125,72/124,76/123,66/117,41/122,69/114,81/105,66/90,75/87,60/69,,,,,,-,96.03%,32,-,-,-,3.97%,-,26.78,0.75%,10-May-21,29.96,15-Feb-21,15.23,22-May-20,24.94%,25.46%,30.73%,48.36%,-
UTI Banking and Financial Services Fund - Direct Plan - GrowthSectoral/Thematic,-,672.32,2.01%,3.15%,-4.66%,19.44%,7.40%,72.01%,5.16%,3.33%,12.04%,-,1.16%,-0.78%,-0.24%,1.58%,-1.66%,6.24%,12.89%,0.89%,-2.12%,4.36%,2.74%,4.10%,4.11%,18.05%,18.23%,8.03%,31.75%,-30.02%,3.13%,-3.19%,-0.19%,3.82%,-,-,3.98%,12.01%,7.50%,-,-,-,-,-,-,-,-,-,69/112,77/111,109/110,101/104,101/109,70/101,84/92,46/77,42/74,0/0,,,,,,-,95.94%,47,-,-,-,4.06%,-,31.18,0.64%,10-May-21,34.46,15-Feb-21,17.99,22-May-20,24.94%,24.30%,27.91%,44.04%,-
Aditya Birla Sun Life International Equity Fund - Plan B - Regular Plan - GrowthSectoral/Thematic,-,93.65,2.01%,1.55%,5.50%,27.12%,12.49%,67.34%,16.88%,10.27%,12.72%,9.98%,3.31%,-2.18%,-2.32%,14.30%,-1.23%,9.02%,15.31%,-,-4.50%,9.31%,-2.17%,10.88%,3.29%,6.88%,18.27%,3.66%,25.59%,-23.61%,6.80%,1.13%,-0.57%,2.22%,-,-,18.64%,28.95%,5.30%,-,-,-,-,-,-,-,-,-,94/125,108/124,46/123,51/117,63/122,70/114,26/105,28/90,50/87,26/69,,,,,,-,95.94%,47,-,-,-,4.06%,-,11.187,1.73%,10-May-21,11.51,03-Mar-21,6.452,18-May-20,24.91%,-,-,-,-
SBI Banking & Financial Services Fund - Regular Plan - GrowthSectoral/Thematic,-,2401.05,2.00%,2.48%,-4.38%,17.17%,7.08%,67.54%,12.42%,12.74%,18.18%,-,-0.65%,5.53%,3.56%,3.36%,0.70%,1.20%,10.47%,-0.96%,-1.64%,3.74%,3.24%,0.55%,3.31%,7.09%,18.30%,3.81%,25.67%,-23.55%,6.93%,1.32%,-0.66%,2.60%,-,-,19.16%,30.81%,6.10%,-,-,-,-,-,-,-,-,-,45/112,44/111,103/110,88/104,88/109,71/101,61/92,32/77,14/74,0/0,,,,,,-,95.88%,23,-,-,-,4.12%,-,11.187,1.73%,10-May-21,11.51,03-Mar-21,6.452,18-May-20,24.86%,32.22%,-,-,-
UTI Banking and Financial Services Fund - GrowthSectoral/Thematic,-,672.32,1.99%,3.06%,-4.88%,18.88%,7.03%,70.36%,4.17%,2.32%,10.88%,9.43%,2.26%,1.52%,-0.26%,6.04%,-2.55%,5.39%,14.74%,0.56%,-1.57%,6.93%,2.31%,5.66%,7.41%,14.76%,25.22%,0.90%,27.27%,-32.48%,9.67%,-9.45%,-1.46%,-,-,-,56.11%,38.21%,2.80%,-,-,-,-,-,-,-,-,-,113/125,87/124,99/123,74/117,100/122,71/114,39/105,32/90,67/87,28/69,,,,,,-,95.88%,23,-,-,-,4.12%,-,55.08,0.34%,10-May-21,58.53,15-Feb-21,34.45,18-May-20,24.78%,22.68%,-,-,-
