Scheme Name,Crisil Rank,AuM (Cr),1W_RTN(%),1M_RTN(%),3M_RTN(%),6M_RTN(%),YTD_RTN(%),1Y_RTN(%),2Y_RTN(%),3Y_RTN(%),5Y_RTN(%),10Y_RTN(%),MTD,Apr'21,Mar'21,Feb'21,Jan'21,Dec'20,Nov'20,Oct'20,Sep'20,Aug'20,Jul'20,Jun'20,QTD,Q1'21,Q4'20,Q3'20,Q2'20,Q1'20,Q4'19,Q3'19,Q2'19,Q1'19,Q4'18,Q3'18,YTD,2020_RTN(%),2019_RTN(%),2018_RTN(%),2017_RTN(%),2016_RTN(%),2015_RTN(%),2014_RTN(%),2013_RTN(%),2012_RTN(%),2011_RTN(%),2010_RTN(%),1W_Rank,1M_Rank,3M_Rank,6M_Rank,YTD_Rank,1Y_Rank,2Y_Rank,3Y_Rank,5Y_Rank,10Y_Rank,Standard Deviation,Beta,Sharpe Ratio,Jension's Alpha,Treynor's Ratio,Turnover ratio(%),% Equity Holding,No of stocks in portfolio,% Debt Holding,No of instruments in portfolio,% MF Holding,% Cash Holding,% Other Holding,NAV,1D Change(%),NAV Date,52W High,52WH as on,52W Low,52WL as on,1Y_SIP_RTN(%),2Y_SIP_RTN(%),3Y_SIP_RTN(%),5Y_SIP_RTN(%),10Y_SIP_RTN(%)
Sundaram Emerging Small Cap - Series 2 - GrowthSmall Cap Fund,-,213.89,1.97%,2.27%,10.50%,45.54%,19.05%,93.69%,16.61%,4.79%,-,-,2.70%,1.20%,0.93%,10.03%,0.06%,7.18%,13.22%,0.22%,3.16%,12.88%,6.60%,10.89%,8.42%,14.36%,16.96%,29.62%,21.08%,-15.77%,5.23%,-3.48%,-1.30%,7.06%,-,-,25.03%,54.48%,6.26%,0.40%,-,-,-,-,-,-,-,-,12/36,20/36,22/36,10/35,19/36,20/35,24/32,0/0,0/0,0/0,,,,,,50.00%,96.66%,72.0,-,-,-,3.34%,-,11.0023,0.99%,10-May-21,11.0023,10-May-21,4.7887,19-May-20,44.35%,46.82%,-,-,-
Tata Small Cap Fund - Direct Plan - GrowthSmall Cap Fund,-,1003.54,1.93%,5.16%,18.39%,47.25%,27.12%,102.92%,28.50%,-,-,-,2.86%,3.36%,1.80%,11.10%,-1.08%,6.03%,12.77%,-1.96%,3.42%,12.09%,4.83%,9.96%,8.19%,13.86%,16.43%,29.17%,20.55%,-16.08%,4.70%,-3.89%,-1.77%,6.67%,-,-,24.20%,51.67%,4.38%,0.40%,-,-,-,-,-,-,-,-,31/36,25/36,14/36,25/35,10/36,21/35,7/32,5/22,8/13,0/0,,,,,,50.00%,96.66%,72.0,-,-,-,3.34%,-,12.0287,0.9%,10-May-21,12.0287,10-May-21,5.4886,19-May-20,44.25%,50.85%,52.68%,54.21%,117.94%
Tata Small Cap Fund - Regular Plan - GrowthSmall Cap Fund,-,1003.54,1.89%,5.00%,17.88%,45.88%,26.34%,99.40%,26.19%,-,-,-,2.89%,3.44%,1.88%,11.17%,-1.01%,6.11%,12.84%,-1.90%,3.49%,12.17%,4.90%,10.04%,4.55%,9.27%,-,-,-,-,-,-,-,-,-,-,14.88%,0.81%,-,-,-,-,-,-,-,-,-,-,30/41,22/41,16/41,35/40,30/41,21/40,10/37,8/27,10/17,11/14,,,,,,60.00%,96.55%,64.0,-,-,2.32%,1.13%,-,11.2262,0.95%,10-May-21,11.2262,10-May-21,4.9961,19-May-20,43.96%,58.31%,59.81%,62.47%,-
ITI Small Cap Fund - Direct Plan - GrowthSmall Cap Fund,-,331.06,1.80%,2.99%,9.33%,39.35%,18.19%,94.40%,-,-,-,-,1.99%,4.81%,1.75%,7.70%,-2.49%,7.33%,12.16%,1.10%,3.37%,10.96%,4.41%,9.57%,4.80%,9.80%,-,-,-,-,-,-,-,-,-,-,15.73%,0.86%,-,-,-,-,-,-,-,-,-,-,8/41,14/41,23/41,22/40,8/41,22/40,4/37,0/0,0/0,0/0,,,,,,60.00%,96.55%,64.0,-,-,2.32%,1.13%,-,10.6233,0.98%,10-May-21,10.6233,10-May-21,4.6482,19-May-20,43.68%,47.38%,-,-,-
ITI Small Cap Fund - Regular Plan - GrowthSmall Cap Fund,-,331.06,1.75%,2.80%,8.74%,37.86%,17.28%,90.17%,-,-,-,-,2.02%,4.89%,1.83%,7.77%,-2.41%,7.42%,12.25%,1.18%,3.45%,11.06%,4.49%,9.65%,6.40%,10.77%,17.78%,18.88%,16.58%,-24.39%,6.86%,3.48%,4.95%,2.60%,5.33%,-1.98%,19.04%,22.70%,18.93%,-8.60%,38.31%,3.89%,9.20%,83.79%,1.50%,-,-,-,27/36,32/36,32/36,29/35,28/36,22/35,32/32,14/22,11/13,0/0,,,,,,39.00%,96.36%,60.0,-,-,-,3.64%,-,15.8051,0.66%,10-May-21,15.8051,10-May-21,8.4744,19-May-20,43.46%,46.12%,-,-,-
IDFC Emerging Businesses Fund - Direct Plan - GrowthSmall Cap Fund,-,998.96,1.66%,4.27%,10.07%,38.28%,17.56%,96.94%,-,-,-,-,3.86%,2.22%,0.59%,9.80%,-1.62%,8.98%,12.70%,0.43%,0.96%,12.26%,4.17%,9.61%,6.59%,11.20%,18.32%,19.43%,17.09%,-24.05%,7.24%,3.79%,5.27%,2.84%,5.57%,-1.70%,19.72%,24.87%,20.34%,-7.60%,39.82%,5.04%,10.40%,85.97%,1.60%,-,-,-,21/36,9/36,29/36,30/35,32/36,23/35,0/0,0/0,0/0,0/0,,,,,,39.00%,96.36%,60.0,-,-,-,3.64%,-,15.6057,0.66%,10-May-21,15.6057,10-May-21,8.4014,19-May-20,43.37%,48.92%,46.28%,-,-
IDFC Emerging Businesses Fund - Regular Plan - GrowthSmall Cap Fund,-,998.96,1.64%,4.13%,9.57%,37.01%,16.70%,93.07%,-,-,-,-,3.88%,2.27%,0.64%,9.85%,-1.58%,9.03%,12.75%,0.47%,1.01%,12.32%,4.23%,9.66%,6.90%,10.37%,22.20%,19.46%,22.49%,-30.74%,3.68%,-9.78%,-4.48%,4.71%,3.63%,-12.80%,19.01%,24.80%,-7.19%,-29.18%,55.58%,-1.12%,6.80%,108.16%,-5.82%,44.77%,-32.72%,10.19%,22/41,7/41,2/41,19/40,5/41,23/40,11/37,0/0,0/0,0/0,,,,,,-,96.35%,60.0,-,-,-,3.65%,-,22.67,0.44%,10-May-21,22.67,06-May-21,11.22,19-May-20,43.35%,57.06%,58.08%,59.49%,-
ICICI Prudential Smallcap Fund - Direct Plan - GrowthSmall Cap Fund,4,2123.12,1.55%,2.01%,8.55%,43.81%,20.41%,112.34%,26.98%,11.33%,15.94%,-,3.57%,1.99%,0.82%,9.75%,-1.72%,9.01%,12.45%,0.34%,1.01%,11.89%,4.23%,9.85%,7.02%,10.64%,22.50%,19.75%,22.78%,-30.58%,3.92%,-9.56%,-4.25%,4.94%,3.83%,-12.64%,19.44%,26.00%,-5.60%,-28.64%,56.68%,-0.85%,7.19%,110.01%,-5.78%,-,-,-,13/41,23/41,27/41,15/40,23/41,24/40,29/37,0/0,0/0,0/0,,,,,,-,96.35%,60.0,-,-,-,3.65%,-,11.8299,0.83%,10-May-21,11.8299,10-May-21,5.4483,19-May-20,43.23%,46.36%,-,-,-
BOI AXA Small Cap Fund - Direct Plan - GrowthSmall Cap Fund,-,129.8,1.55%,5.27%,16.69%,45.29%,26.77%,111.05%,43.49%,-,-,-,3.58%,2.04%,0.87%,9.80%,-1.67%,9.07%,12.51%,0.39%,1.06%,11.95%,4.29%,9.91%,6.17%,12.68%,24.64%,17.66%,21.89%,-32.76%,1.94%,-7.92%,-7.91%,4.12%,0.84%,-11.28%,21.25%,21.21%,-10.10%,-28.14%,23.99%,-,-,-,-,-,-,-,9/36,16/36,20/36,13/35,20/36,24/35,21/32,0/0,0/0,0/0,,,,,,-,96.27%,64.0,-,-,-,3.63%,0.10%,11.4493,0.83%,10-May-21,11.4493,10-May-21,5.3068,19-May-20,43.20%,46.51%,-,-,-
ICICI Prudential Smallcap Fund - Regular Plan - GrowthSmall Cap Fund,4,2123.12,1.55%,1.90%,8.21%,42.80%,19.83%,109.14%,25.21%,9.97%,14.86%,13.53%,0.59%,-1.88%,0.22%,6.86%,0.20%,3.49%,14.03%,-0.27%,0.85%,5.58%,2.97%,6.35%,6.24%,12.85%,24.83%,17.84%,22.07%,-32.66%,2.09%,-7.78%,-7.77%,4.28%,0.96%,-11.17%,21.51%,21.96%,-9.54%,-27.74%,24.59%,-,-,-,-,-,-,-,17/36,27/36,25/36,15/35,26/36,25/35,31/32,16/22,0/0,0/0,,,,,,-,96.27%,64.0,-,-,-,3.63%,0.10%,17.169,0.51%,10-May-21,17.169,10-May-21,8.2163,19-May-20,42.99%,45.25%,-,-,-
